,,LIST,
time,status,rep,
11/1/19 12:00:01 AM,VALID,List	DATE	2019-11-01	TIME	00:00:00	SNAME	VOSTOK	TAI	 -47.1	TAX6	 -47.1	TAM6	 -49.7	PAI	  637.0	QFFI	 1076.9	PTENDH	    0.0	WSI	   8.6	WS2A	   8.4	WS2X	   9.8	WS10A	   8.4	WS10X	  10.1	WS3HX	   9.2	WS6HX	   9.2	WS24HX	  10.9	WDI	  349	WD2A	  351	WD10T	  350	TG1I	 -46.8	TG1X6	 -46.9	TG1M6	 -49.8	SRQ1	  838	
,
11/1/19 12:01:01 AM,VALID,List	DATE	2019-11-01	TIME	00:01:00	SNAME	VOSTOK	TAI	 -47.1	TAX6	 -47.1	TAM6	 -49.7	PAI	  637.0	QFFI	 1076.8	PTENDH	    0.0	WSI	   8.5	WS2A	   8.5	WS2X	   9.8	WS10A	   8.4	WS10X	  10.1	WS3HX	   9.2	WS6HX	   9.2	WS24HX	  10.9	WDI	  349	WD2A	  351	WD10T	  350	TG1I	 -46.8	TG1X6	 -46.8	TG1M6	 -49.8	SRQ1	  838	
,
11/1/19 12:02:01 AM,VALID,List	DATE	2019-11-01	TIME	00:02:00	SNAME	VOSTOK	TAI	 -47.1	TAX6	 -47.1	TAM6	 -49.7	PAI	  637.0	QFFI	 1076.7	PTENDH	    0.0	WSI	   8.0	WS2A	   8.6	WS2X	   9.5	WS10A	   8.4	WS10X	  10.1	WS3HX	   9.2	WS6HX	   9.2	WS24HX	  10.9	WDI	  347	WD2A	  350	WD10T	  350	TG1I	 -46.8	TG1X6	 -46.8	TG1M6	 -49.8	SRQ1	  838	
,
11/1/19 12:03:01 AM,VALID,List	DATE	2019-11-01	TIME	00:03:00	SNAME	VOSTOK	TAI	 -47.1	TAX6	 -47.1	TAM6	 -49.7	PAI	  637.0	QFFI	 1076.7	PTENDH	    0.0	WSI	   8.9	WS2A	   8.4	WS2X	   9.5	WS10A	   8.4	WS10X	  10.1	WS3HX	   9.2	WS6HX	   9.2	WS24HX	  10.9	WDI	  352	WD2A	  351	WD10T	  350	TG1I	 -46.7	TG1X6	 -46.8	TG1M6	 -49.8	SRQ1	  843	
,
11/1/19 12:04:01 AM,VALID,List	DATE	2019-11-01	TIME	00:04:00	SNAME	VOSTOK	TAI	 -47.1	TAX6	 -47.1	TAM6	 -49.7	PAI	  637.0	QFFI	 1076.7	PTENDH	   -0.1	WSI	   8.4	WS2A	   8.3	WS2X	   9.3	WS10A	   8.4	WS10X	  10.1	WS3HX	   9.2	WS6HX	   9.2	WS24HX	  10.9	WDI	  354	WD2A	  351	WD10T	  351	TG1I	 -46.7	TG1X6	 -46.8	TG1M6	 -49.8	SRQ1	  844	
,
